address,link,source,city,available,square_meters,bedrooms,price,lat,lon,postalcode,scrape_date
Huidenclubplein 174,https://www.funda.nl/huur/rotterdam/appartement-43484816-huidenclubplein-174/,Funda,Rotterdam,True,79.0,,1850.0,,,3029 PB,2024-02-28 20:47:09.023506
Lage Hoek 17,https://www.funda.nl/huur/zwaag/appartement-43484865-lage-hoek-17/,Funda,Zwaag,True,58.0,,1050.0,,,1689 CP,2024-02-28 20:47:09.023506
Nieuwe Uitleg 6 a*,https://www.funda.nl/huur/den-haag/appartement-43484671-nieuwe-uitleg-6-a/,Funda,Den Haag,True,101.0,,2400.0,,,2514 BP,2024-02-28 20:47:09.024506
Neherkade 1656,https://www.funda.nl/huur/den-haag/appartement-43484519-neherkade-1656/,Funda,Den Haag,True,82.0,,1650.0,,,2521 RH,2024-02-28 20:47:09.024506
Admiraal De Ruijterweg 482 3,https://www.funda.nl/koop/amsterdam/appartement-43484467-admiraal-de-ruijterweg-482-3/,Funda,Amsterdam,True,113.0,,2750.0,,,1055 NH,2024-02-28 20:47:09.024506
Prins Hendrikkade 5 A,https://www.funda.nl/huur/zaandam/appartement-43483324-prins-hendrikkade-5-a/,Funda,Zaandam,True,94.0,,1800.0,,,1501 AA,2024-02-28 20:47:09.024506
Max Havelaarlaan 355 a,https://www.funda.nl/huur/amstelveen/appartement-43483312-max-havelaarlaan-355-a/,Funda,Amstelveen,True,64.0,,1750.0,,,1183 LW,2024-02-28 20:47:09.024506
Galvanistraat 29,https://www.funda.nl/huur/den-haag/appartement-43483221-galvanistraat-29/,Funda,Den Haag,True,155.0,,2495.0,,,2517 RA,2024-02-28 20:47:09.675173
Aleidisstraat 9 C,https://www.funda.nl/huur/rotterdam/appartement-43483745-aleidisstraat-9-c/,Funda,Rotterdam,True,108.0,,1725.0,,,3021 SB,2024-02-28 20:47:09.675173
Ter Vestelaan 9,https://www.funda.nl/huur/middelburg/appartement-43482939-ter-vestelaan-9/,Funda,Middelburg,True,94.0,,1045.0,,,4333 GZ,2024-02-28 20:47:09.675173
Jan van Zutphenlaan 21,https://www.funda.nl/huur/utrecht/appartement-43482871-jan-van-zutphenlaan-21/,Funda,Utrecht,True,40.0,,1150.0,,,3555 SM,2024-02-28 20:47:09.676173
Populierenlaan 399,https://www.funda.nl/huur/amstelveen/appartement-43482761-populierenlaan-399/,Funda,Amstelveen,True,55.0,,1900.0,,,1185 SR,2024-02-28 20:47:09.676173
Queridostraat 15,https://www.funda.nl/huur/utrecht/appartement-43482624-queridostraat-15/,Funda,Utrecht,True,70.0,,1650.0,,,3532 EA,2024-02-28 20:47:09.676173
Maria van Nassaulaan 6 .,https://www.funda.nl/huur/s-heerenberg/appartement-43482521-maria-van-nassaulaan-6/,Funda,'s-Heerenberg,True,64.0,,880.0,,,7041 EA,2024-02-28 20:47:09.676173
Dorpstraat 63,https://www.funda.nl/huur/heythuysen/appartement-43482524-dorpstraat-63/,Funda,Heythuysen,True,102.0,,995.0,,,6093 EB,2024-02-28 20:47:09.677174
Sausalitolaan 22,https://www.funda.nl/huur/amsterdam/appartement-43481124-sausalitolaan-22/,Funda,Amsterdam,True,70.0,,2200.0,,,1031 KE,2024-02-28 20:47:09.677174
Polderpeil 528,https://www.funda.nl/huur/alphen-aan-den-rijn/appartement-43481174-polderpeil-528/,Funda,Alphen aan den Rijn,True,86.0,,1450.0,,,2408 SH,2024-02-28 20:47:09.677174
Kostverlorenhof 109,https://www.funda.nl/huur/amstelveen/appartement-43480231-kostverlorenhof-109/,Funda,Amstelveen,True,110.0,,1950.0,,,1183 HJ,2024-02-28 20:47:09.677174
Van Embdenstraat 6,https://www.funda.nl/huur/delft/appartement-43480207-van-embdenstraat-6/,Funda,Delft,True,103.0,,1600.0,,,2628 ZE,2024-02-28 20:47:09.677174
Albertus Perkstraat 19,https://www.funda.nl/huur/hilversum/appartement-43480092-albertus-perkstraat-19/,Funda,Hilversum,True,79.0,,1900.0,,,1217 NL,2024-02-28 20:47:09.678174
Marcantilaan 374,https://www.funda.nl/huur/amsterdam/appartement-43480919-marcantilaan-374/,Funda,Amsterdam,True,73.0,,2850.0,,,1051 NK,2024-02-28 20:47:09.678174
Ceintuurbaan Noord 3 E,https://www.funda.nl/huur/roden/appartement-43489050-ceintuurbaan-noord-3-e/,Funda,Roden,True,87.0,,1025.0,,,9301 NR,2024-02-28 20:47:09.678174
Landsmeerderdijk 20 C,https://www.funda.nl/huur/amsterdam/appartement-43489030-landsmeerderdijk-20-c/,Funda,Amsterdam,True,109.0,,2600.0,,,1035 PW,2024-02-28 20:47:10.130800
Choorstraat 8 E,https://www.funda.nl/huur/monster/appartement-43489550-choorstraat-8-e/,Funda,Monster,True,100.0,,1250.0,,,2681 AS,2024-02-28 20:47:10.131799
Jansbuitensingel 23 22.,https://www.funda.nl/huur/arnhem/appartement-43488383-jansbuitensingel-23-22/,Funda,Arnhem,True,138.0,,2100.0,,,6811 AD,2024-02-28 20:47:10.131799
Bolestein 258,https://www.funda.nl/huur/amsterdam/appartement-43488225-bolestein-258/,Funda,Amsterdam,True,90.0,,2200.0,,,1081 EB,2024-02-28 20:47:10.131799
Noorderhavenstraat 315,https://www.funda.nl/huur/zutphen/appartement-43488761-noorderhavenstraat-315/,Funda,Zutphen,True,108.0,,1950.0,,,7202 DD,2024-02-28 20:47:10.131799
Stationsstraat 22 D,https://www.funda.nl/huur/doetinchem/appartement-43488502-stationsstraat-22-d/,Funda,Doetinchem,True,48.0,,790.0,,,7005 AT,2024-02-28 20:47:10.132799
Westlandgracht 193 III,https://www.funda.nl/huur/amsterdam/appartement-43487314-westlandgracht-193-iii/,Funda,Amsterdam,True,142.0,,3250.0,,,1059 TL,2024-02-28 20:47:10.132799
Roompotstraat 21 H,https://www.funda.nl/huur/amsterdam/appartement-43487909-roompotstraat-21-h/,Funda,Amsterdam,True,87.0,,2600.0,,,1078 KT,2024-02-28 20:47:10.132799
Van Beverningkstraat 247,https://www.funda.nl/huur/den-haag/appartement-43487731-van-beverningkstraat-247/,Funda,Den Haag,True,136.0,,2500.0,,,2582 VG,2024-02-28 20:47:10.132799
Schalkwijkerstraat 13 D rood,https://www.funda.nl/huur/haarlem/appartement-43487549-schalkwijkerstraat-13-d-rood/,Funda,Haarlem,True,95.0,,1850.0,,,2033 JB,2024-02-28 20:47:10.132799
St. Annastraat 3 A,https://www.funda.nl/huur/naarden/appartement-43487452-st-annastraat-3-a/,Funda,Naarden,True,69.0,,1650.0,,,1411 PE,2024-02-28 20:47:10.133799
Deltapromenade 324,https://www.funda.nl/huur/den-haag/appartement-43487441-deltapromenade-324/,Funda,Den Haag,True,62.0,,1700.0,,,2554 GX,2024-02-28 20:47:10.133799
Mandolinestraat 7,https://www.funda.nl/huur/almere/appartement-43486028-mandolinestraat-7/,Funda,Almere,True,66.0,,1400.0,,,1312 LR,2024-02-28 20:47:10.133799
Hendrik Verheesstraat 18,https://www.funda.nl/huur/deventer/appartement-43486840-hendrik-verheesstraat-18/,Funda,Deventer,True,68.0,,1600.0,,,7424 CJ,2024-02-28 20:47:10.133799
Treilerdwarsweg 98,https://www.funda.nl/koop/den-haag/appartement-43486776-treilerdwarsweg-98/,Funda,Den Haag,True,113.0,,2650.0,,,2583 DA,2024-02-28 20:47:10.133799
Donker Curtiusstraat 188,https://www.funda.nl/huur/den-haag/appartement-43490836-donker-curtiusstraat-188/,Funda,Den Haag,True,77.0,,1495.0,,,2555 VX,2024-02-28 20:47:10.785957
Blauwe Berg 19,https://www.funda.nl/huur/hoorn-nh/appartement-43499238-blauwe-berg-19/,Funda,Hoorn (NH),True,76.0,,1350.0,,,1625 NT,2024-02-28 20:47:10.785957
Oudegracht 291 B,https://www.funda.nl/huur/alkmaar/appartement-43499049-oudegracht-291-b/,Funda,Alkmaar,True,83.0,,1750.0,,,1811 CK,2024-02-28 20:47:10.785957
Veenstraat 190,https://www.funda.nl/huur/enschede/appartement-43499636-veenstraat-190/,Funda,Enschede,True,93.0,,1075.0,,,7511 AW,2024-02-28 20:47:10.786957
Dr. Letteplein 26,https://www.funda.nl/huur/de-bilt/appartement-43499556-dr-letteplein-26/,Funda,De Bilt,True,150.0,,1950.0,,,3731 JS,2024-02-28 20:47:10.786957
Hisveltplein 86,https://www.funda.nl/huur/arnhem/appartement-43498332-hisveltplein-86/,Funda,Arnhem,True,53.0,,1500.0,,,6826 LJ,2024-02-28 20:47:10.786957
Apeldoornseweg 66,https://www.funda.nl/huur/arnhem/appartement-43498331-apeldoornseweg-66/,Funda,Arnhem,True,182.0,,2375.0,,,6814 BM,2024-02-28 20:47:10.786957
Prins Willem-Alexanderweg 223,https://www.funda.nl/huur/den-haag/appartement-43498307-prins-willem-alexanderweg-223/,Funda,Den Haag,True,113.0,,2000.0,,,2595 BT,2024-02-28 20:47:10.787958
Fluweelboomlaan 117,https://www.funda.nl/huur/amstelveen/appartement-43498286-fluweelboomlaan-117/,Funda,Amstelveen,True,110.0,,2700.0,,,1185 PP,2024-02-28 20:47:10.787958
Willem Molenbroekplein 52,https://www.funda.nl/huur/rotterdam/appartement-43497266-willem-molenbroekplein-52/,Funda,Rotterdam,True,80.0,,1750.0,,,3071 MK,2024-02-28 20:47:10.787958
Rembrandtweg 380,https://www.funda.nl/huur/amstelveen/appartement-43497187-rembrandtweg-380/,Funda,Amstelveen,True,100.0,,2400.0,,,1181 HC,2024-02-28 20:47:10.787958
Nieuwe Jonkerstraat 4 P,https://www.funda.nl/huur/amsterdam/appartement-43497170-nieuwe-jonkerstraat-4-p/,Funda,Amsterdam,True,105.0,,3000.0,,,1011 CM,2024-02-28 20:47:10.789042
Koninginneweg 92,https://www.funda.nl/huur/hilversum/appartement-43497575-koninginneweg-92/,Funda,Hilversum,True,74.0,,1500.0,,,1211 AT,2024-02-28 20:47:10.789042
Rosa Spierlaan 392,https://www.funda.nl/huur/amstelveen/appartement-43496229-rosa-spierlaan-392/,Funda,Amstelveen,True,70.0,,2000.0,,,1187 PJ,2024-02-28 20:47:10.789042
Burchtstraat 16 A,https://www.funda.nl/huur/oostburg/appartement-43496223-burchtstraat-16-a/,Funda,Oostburg,True,181.0,,1500.0,,,4501 BJ,2024-02-28 20:47:10.789609
Hesselterbrink 478,https://ikwilhuren.nu/object/emmen-7812em-478-hesselterbrink-46d9f83b8f2224151ab11cf0ae23e71e/,IkWilHuren,Emmen,True,96.0,2.0,925.0,,,7812EM,2024-02-28 20:46:52.318355
Herberdsland 4,https://ikwilhuren.nu/object/middelburg-4337cm-4-herberdsland-bea095769d6df72defc2b86394f3e62f/,IkWilHuren,Middelburg,True,119.0,4.0,903.0,,,4337CM,2024-02-28 20:46:52.319355
Martinus Nijhofflaan 11B,https://ikwilhuren.nu/object/delft-2624er-11-b-martinus-nijhofflaan-66f1cda697f21ffb6ef6f5c1c61002d6/,IkWilHuren,Delft,True,92.0,3.0,1105.0,,,2624ER,2024-02-28 20:46:52.319355
Verhulstplein 12Q,https://ikwilhuren.nu/object/den-haag-2517sc-12-q-verhulstplein-aaeec9b706bb119d477275aa0b67a9b7/,IkWilHuren,Den Haag,True,115.0,3.0,1570.0,,,2517SC,2024-02-28 20:46:52.319355
Carl Heinrich Knorrlaan 51,https://ikwilhuren.nu/object/loosdrecht-1231ja-51-carl-heinrich-knorrlaan-4c4d88ddc7df673362d5dbf5f3601122/,IkWilHuren,Loosdrecht,True,89.0,2.0,1390.0,,,1231JA,2024-02-28 20:46:52.319355
Jacob Israel de Haanstraat 190,https://ikwilhuren.nu/object/zaandam-1508vg-190-jacob-israel-de-haanstraat-835e612dc1c3c4e2be4b2fb687605ab2/,IkWilHuren,Zaandam,True,50.0,1.0,880.0,,,1508VG,2024-02-28 20:46:52.319355
Molenwerf + PPL 89 10E1,https://ikwilhuren.nu/object/amsterdam-1014bg-10-e1-molenwerf-ppl-89-b35cde4fe9272036911aa1facd12a38d/,IkWilHuren,Amsterdam,True,87.0,2.0,1525.0,,,1014BG,2024-02-28 20:46:52.319355
Turfhaven 176,https://ikwilhuren.nu/object/den-haag-2511dk-176-turfhaven-243a236558daebccb8ed600b5e491e39/,IkWilHuren,Den Haag,True,110.0,3.0,1485.0,,,2511DK,2024-02-28 20:46:52.319355
Brederodelaan 110,https://ikwilhuren.nu/object/papendrecht-3353gg-110-brederodelaan-d2791a8c091d067ed6d455ae92c38124/,IkWilHuren,Papendrecht,True,111.0,2.0,1170.0,,,3353GG,2024-02-28 20:46:52.319355
Europaplein 1277,https://ikwilhuren.nu/object/utrecht-3526wz-1277-europaplein-3f797fe006a8f3616e511186ab81b882/,IkWilHuren,Utrecht,True,63.0,1.0,1025.0,,,3526WZ,2024-02-28 20:46:52.319355
Kanaalstraat 22J,https://ikwilhuren.nu/object/utrecht-3531ck-22-j-kanaalstraat-32934a1060a53b37308e7f504927e1c9/,IkWilHuren,Utrecht,True,61.0,1.0,1117.0,,,3531CK,2024-02-28 20:46:52.810061
Zandschel 3,https://ikwilhuren.nu/object/valkenswaard-5554bh-3-zandschel-b407ffb2b7003ed8effe31006128b954/,IkWilHuren,Valkenswaard,True,89.0,2.0,1050.0,,,5554BH,2024-02-28 20:46:52.811069
Cupidohof 68,https://ikwilhuren.nu/object/maastricht-6215sj-68-cupidohof-ff0d0e2b9994e636734ed578ad78f2f4/,IkWilHuren,Maastricht,True,130.0,4.0,914.0,,,6215SJ,2024-02-28 20:46:52.811069
Burgemeester Augustijnstraat 48,https://ikwilhuren.nu/object/zoetermeer-2721dr-48-burgemeester-augustijnstraat-c4e4f4aa84619c11834e0a594f718d3a/,IkWilHuren,Zoetermeer,True,70.0,2.0,1072.0,,,2721DR,2024-02-28 20:46:52.811069
Zeeuwse Steen 13,https://ikwilhuren.nu/object/wijk-bij-duurstede-3961xl-13-zeeuwse-steen-d3554162b9f1ff20d64bd386b6e9efc4/,IkWilHuren,Wijk Bij Duurstede,True,132.0,4.0,1187.0,,,3961XL,2024-02-28 20:46:52.811069
Marcusstraat 76,https://ikwilhuren.nu/object/amsterdam-1091tk-76-marcusstraat-c4c6c68ba436cdfa9021b89285cb488f/,IkWilHuren,Amsterdam,True,103.0,2.0,2018.0,,,1091TK,2024-02-28 20:46:52.811069
St. Jorisstraat 14,https://ikwilhuren.nu/object/amersfoort-3811lj-14-st-jorisstraat-c5bb22b4a420ba9f3b44557b523b2780/,IkWilHuren,Amersfoort,True,122.0,3.0,1310.0,,,3811LJ,2024-02-28 20:46:52.811069
Kappakade 1,https://ikwilhuren.nu/object/leiden-2321kp-1-kappakade-2119e5b4ffb889f3eebe9d8464381bb6/,IkWilHuren,Leiden,True,66.0,2.0,975.0,,,2321KP,2024-02-28 20:46:52.811069
"Cranenburchlaan, Van 98",https://ikwilhuren.nu/object/wassenaar-2241pt-98-cranenburchlaan-van-efe9008467d1bbd79155b12bc28a102d/,IkWilHuren,Wassenaar,True,72.0,2.0,940.0,,,2241PT,2024-02-28 20:46:52.811069
Nieuwe Osdorpergracht 682,https://ikwilhuren.nu/object/amsterdam-1068hv-682-nieuwe-osdorpergracht-a3a649ebafe81aab0896c90bdc07dca9/,IkWilHuren,Amsterdam,True,,,1545.0,,,1068HV,2024-02-28 20:46:52.811069
Troubadour 20,https://ikwilhuren.nu/object/rhoon-3161lt-20-troubadour-d052934f7af9a7a5b6225bd4f847e4ab/,IkWilHuren,Rhoon,True,89.0,,1295.0,,,3161LT,2024-02-28 20:46:53.293465
Pierre van Hauwelaan 110,https://ikwilhuren.nu/object/delft-2625wl-110-pierre-van-hauwelaan-715867677d3c3b69ba41522b32b3ae98/,IkWilHuren,Delft,True,44.0,,855.0,,,2625WL,2024-02-28 20:46:53.293465
Van Sijpesteijnkade 11P,https://ikwilhuren.nu/object/utrecht-3521ah-11-p-van-sijpesteijnkade-50da1505ec1329c75e75bd7e63991e6f/,IkWilHuren,Utrecht,True,68.0,2.0,1396.0,,,3521AH,2024-02-28 20:46:53.294465
Vlielandlaan 75,https://ikwilhuren.nu/object/duiven-6922ed-75-vlielandlaan-53492f5c382c3f3c29a13530ad1787fc/,IkWilHuren,Duiven,True,108.0,,920.0,,,6922ED,2024-02-28 20:46:53.294465
Utrechtseweg 30111,https://ikwilhuren.nu/object/amersfoort-3818ej-301-11-utrechtseweg-f79b7d00453023afb7d21be87abcd6f6/,IkWilHuren,Amersfoort,True,,,1275.0,,,3818EJ,2024-02-28 20:46:53.294465
Moreelsehoek 280,https://ikwilhuren.nu/object/utrecht-3511ez-280-moreelsehoek-7a4277019eeaa285de7f3691cf37c6ec/,IkWilHuren,Utrecht,True,66.0,1.0,1339.0,,,3511EZ,2024-02-28 20:46:53.294465
Hofnar 24,https://ikwilhuren.nu/object/rhoon-3161le-24-hofnar-9217f707a19c0dc59fcb199baf792cbb/,IkWilHuren,Rhoon,True,89.0,3.0,1345.0,,,3161LE,2024-02-28 20:46:53.294465
Ankrot 97,https://ikwilhuren.nu/object/enschede-7523lj-97-ankrot-a0432220a2b3ab849f42c0189b822e22/,IkWilHuren,Enschede,True,128.0,,960.0,,,7523LJ,2024-02-28 20:46:53.294465
Prinses Beatrixlaan 1143,https://ikwilhuren.nu/object/den-haag-2595ak-11-43-prinses-beatrixlaan-b6fdc65cc5e2f59f4fa5953aa49d8fd4/,IkWilHuren,Den Haag,True,84.0,2.0,1260.0,,,2595AK,2024-02-28 20:46:53.294465
Louis Pregerkade 366,https://ikwilhuren.nuhttps://wonenbijbouwinvest.nl/woningredirect/34331894,IkWilHuren,AZ Rotterdam,True,82.0,2.0,1115.0,,,3071,2024-02-28 20:46:53.294465
Franciscusweg 9,https://ikwilhuren.nu/object/hilversum-1216rw-9-franciscusweg-8e460908e6434b743dff061a7a49cfc7/,IkWilHuren,Hilversum,True,,1.0,604.0,,,1216RW,2024-02-28 20:46:53.831373
Cornelia de Langeweg 51,https://ikwilhuren.nu/object/den-haag-2545av-51-cornelia-de-langeweg-fa86c9fe71e0bfbf4ae098f183923936/,IkWilHuren,Den Haag,True,138.0,,1639.0,,,2545AV,2024-02-28 20:46:53.832373
Vrielinklanden 89,https://ikwilhuren.nu/object/enschede-7542lz-89-vrielinklanden-462dd086c522a9a8e0931bc13a3ec56c/,IkWilHuren,Enschede,True,142.0,3.0,1075.0,,,7542LZ,2024-02-28 20:46:53.832373
Slobbengorsweg 44,https://ikwilhuren.nu/object/papendrecht-3351lh-44-slobbengorsweg-7c732d500832ee293e328da22873868c/,IkWilHuren,Papendrecht,True,,2.0,1195.0,,,3351LH,2024-02-28 20:46:53.832373
Guido Gezellestraat 204,https://ikwilhuren.nu/object/voorburg-2274ez-204-guido-gezellestraat-015df38fccf598c501dc601356ed7c82/,IkWilHuren,Voorburg,True,,2.0,1069.0,,,2274EZ,2024-02-28 20:46:53.832373
De Weverij 42,https://ikwilhuren.nu/object/goor-7471vr-42-de-weverij-a9579ed1b8ef3a91239ee35750f2775c/,IkWilHuren,Goor,True,,2.0,860.0,,,7471VR,2024-02-28 20:46:53.832373
Pierre van Hauwelaan 158,https://ikwilhuren.nu/object/delft-2625wl-158-pierre-van-hauwelaan-1d93cbc0309a991039acd96e3a2e4cda/,IkWilHuren,Delft,True,41.0,1.0,880.0,,,2625WL,2024-02-28 20:46:53.832373
Pierre van Hauwelaan 278,https://ikwilhuren.nu/object/delft-2625wl-278-pierre-van-hauwelaan-4fdd0db55688dac9462796b12ffef2db/,IkWilHuren,Delft,True,41.0,,845.0,,,2625WL,2024-02-28 20:46:53.832373
Leeuwendalersweg 27C,https://ikwilhuren.nu/object/amsterdam-1061ba-27-c-leeuwendalersweg-494f44f4daf8bc098aa200a1e3240b53/,IkWilHuren,Amsterdam,True,69.0,2.0,1418.0,,,1061BA,2024-02-28 20:46:53.832373
Pierre van Hauwelaan 280,https://ikwilhuren.nu/object/delft-2625wl-280-pierre-van-hauwelaan-9138347caa4407e2f6f8528aeccb1a62/,IkWilHuren,Delft,True,57.0,,905.0,,,2625WL,2024-02-28 20:46:53.832373
Oosterhamrikkade 11927,https://ikwilhuren.nu/object/groningen-9713kc-119-27-oosterhamrikkade-71327d43497b7a22428cbfa41ce81451/,IkWilHuren,Groningen,True,,2.0,1124.0,,,9713KC,2024-02-28 20:46:54.322793
Vechtstraat 1181,https://ikwilhuren.nu/object/amsterdam-1079jp-118-1-vechtstraat-ca6ebd1b5e9be210a74ac9756e0106bd/,IkWilHuren,Amsterdam,True,57.0,4.0,2546.0,,,1079JP,2024-02-28 20:46:54.322793
Trompenburgstraat 4L,https://ikwilhuren.nu/object/amsterdam-1079tx-4-l-trompenburgstraat-fd0adfa65585ce4eb699e69e84fe22e9/,IkWilHuren,Amsterdam,True,95.0,3.0,2145.0,,,1079TX,2024-02-28 20:46:54.323792
Minervalaan 29,https://ikwilhuren.nu/object/assen-9401eb-29-minervalaan-402604056dc446a8394786cff2f84ed9/,IkWilHuren,Assen,True,,,890.0,,,9401EB,2024-02-28 20:46:54.323792
's-Gravelandseweg 691,https://ikwilhuren.nu/object/schiedam-3119xt-691-s-gravelandseweg-0f2e26e02b0c87177db52a5486cc33ec/,IkWilHuren,Schiedam,True,68.0,,1060.0,,,3119XT,2024-02-28 20:46:54.323792
Overschiestraat 170B2,https://ikwilhuren.nu/object/amsterdam-1062xk-170-b2-overschiestraat-e645b600b21615ca6375b4c8f26e869b/,IkWilHuren,Amsterdam,True,117.0,3.0,2335.0,,,1062XK,2024-02-28 20:46:54.323792
Burgemeester van Lennepweg 165,https://ikwilhuren.nu/object/heemstede-2101re-165-burgemeester-van-lennepweg-faba24231f58c03fba0caab8a63e4fc6/,IkWilHuren,Heemstede,True,118.0,2.0,2225.0,,,2101RE,2024-02-28 20:46:54.323792
Escamplaan 870X,https://ikwilhuren.nu/object/den-haag-2547ex-870-x-escamplaan-9bac5e24ccd1fff8e99049a11221c6cb/,IkWilHuren,Den Haag,True,128.0,3.0,1775.0,,,2547EX,2024-02-28 20:46:54.323792
Britsenburg 75,https://ikwilhuren.nu/object/leeuwarden-8925cs-75-britsenburg-fd3f7a3b245eea04dc273eb289b13b53/,IkWilHuren,Leeuwarden,True,94.0,2.0,915.0,,,8925CS,2024-02-28 20:46:54.323792
Dr. H. Colijnstraat 284,https://ikwilhuren.nu/object/amsterdam-1067cp-284-dr-h-colijnstraat-a068e2e45b66d6e1a55db6236a08537f/,IkWilHuren,Amsterdam,True,125.0,3.0,1328.0,,,1067CP,2024-02-28 20:46:54.323792
Burgemeester van Lennepweg 43,https://ikwilhuren.nu/object/heemstede-2101re-43-burgemeester-van-lennepweg-307dba929dd91a831a20edeac1b43b50/,IkWilHuren,Heemstede,True,120.0,2.0,2300.0,,,2101RE,2024-02-28 20:46:54.938349
Pierre van Hauwelaan 244,https://ikwilhuren.nu/object/delft-2625wl-244-pierre-van-hauwelaan-140017e414c2b2992071a63434c68563/,IkWilHuren,Delft,True,41.0,1.0,855.0,,,2625WL,2024-02-28 20:46:54.938349
Franciscusweg 91,https://ikwilhuren.nu/object/hilversum-1216rz-91-franciscusweg-07452118d79930d27997fcac0c736973/,IkWilHuren,Hilversum,True,,1.0,604.0,,,1216RZ,2024-02-28 20:46:54.938349
Guido Gezellestraat 113,https://ikwilhuren.nu/object/voorburg-2274ex-113-guido-gezellestraat-bdbb5197bc7485cf07ad76b4af6865f2/,IkWilHuren,Voorburg,True,,2.0,1012.0,,,2274EX,2024-02-28 20:46:54.938349
Wielingenstraat 26F,https://ikwilhuren.nu/object/amsterdam-1078kl-26-f-wielingenstraat-4bc9ec8e1f02dfbfa500438daaa14f6e/,IkWilHuren,Amsterdam,True,84.0,2.0,2022.0,,,1078KL,2024-02-28 20:46:54.938349
Bellevuelaan 125,https://ikwilhuren.nu/object/haarlem-2012bx-125-bellevuelaan-ebc0088c9084f9c0411dd11dbf1ec98c/,IkWilHuren,Haarlem,True,108.0,,1725.0,,,2012BX,2024-02-28 20:46:54.939350
Prinses Beatrixlaan 962,https://ikwilhuren.nu/object/den-haag-2595ak-9-62-prinses-beatrixlaan-66aa8d3d86f7d54b12eaa797cc76dd21/,IkWilHuren,Den Haag,True,86.0,2.0,1355.0,,,2595AK,2024-02-28 20:46:54.939350
Poststraat 44,https://ikwilhuren.nu/object/winschoten-9671em-44-poststraat-004379cb3f60a0849f7356a9575cc051/,IkWilHuren,Winschoten,True,61.0,,810.0,,,9671EM,2024-02-28 20:46:54.939350
Poststraat 42,https://ikwilhuren.nu/object/winschoten-9671em-42-poststraat-42c6e8cc79444a22cbe224601ea3c109/,IkWilHuren,Winschoten,True,61.0,,810.0,,,9671EM,2024-02-28 20:46:54.939350
Ookmeerweg 20C,https://ikwilhuren.nu/object/amsterdam-1068zx-20-c-ookmeerweg-99d8f83512a2dc36f51f9e7c13a39b6e/,IkWilHuren,Amsterdam,True,156.0,2.0,2407.0,,,1068ZX,2024-02-28 20:46:54.939350
Belvederelaan 91,https://ikwilhuren.nuhttps://wonenbijbouwinvest.nl/woningredirect/34334883,IkWilHuren,LW Zwolle,True,118.0,3.0,1195.0,,,8043,2024-02-28 20:46:55.398498
Poststraat 48,https://ikwilhuren.nu/object/winschoten-9671em-48-poststraat-a057fb7a2cbc7f4c6f3764e77dd2c616/,IkWilHuren,Winschoten,True,61.0,,810.0,,,9671EM,2024-02-28 20:46:55.399499
Parkleane 18,https://ikwilhuren.nu/object/gorredijk-8401nb-18-parkleane-1cddb51e26679e98eff6d84adbc2792a/,IkWilHuren,Gorredijk,True,82.0,2.0,930.0,,,8401NB,2024-02-28 20:46:55.399499
Nijenhuislaan 1A,https://ikwilhuren.nu/object/zwolle-8043wb-1-a-nijenhuislaan-26c7df012e0c906a7019bf50f13694b2/,IkWilHuren,Zwolle,True,72.0,,911.0,,,8043WB,2024-02-28 20:46:55.399499
Moerasvaren 14,https://ikwilhuren.nu/object/vleuten-3452ke-14-moerasvaren-7ddb92c9700660e6699d3adcece86803/,IkWilHuren,Vleuten,True,119.0,3.0,1289.0,,,3452KE,2024-02-28 20:46:55.399499
Kamille-erf 1,https://ikwilhuren.nu/object/pijnacker-2643hx-1-kamille-erf-24fdbc11b12c1c610275eb9c4787153b/,IkWilHuren,Pijnacker,True,108.0,3.0,1505.0,,,2643HX,2024-02-28 20:46:55.399499
Bellevuelaan 181,https://ikwilhuren.nu/object/haarlem-2012bx-181-bellevuelaan-075517ceb2491c717412fef2b6a21e3c/,IkWilHuren,Haarlem,True,88.0,2.0,1570.0,,,2012BX,2024-02-28 20:46:55.399499
Duke Ellingtonstraat 36,https://ikwilhuren.nu/object/delft-2625gb-36-duke-ellingtonstraat-c2528e66f4b790b8f4ee6d22fc148814/,IkWilHuren,Delft,True,28.0,,652.0,,,2625GB,2024-02-28 20:46:55.399499
